,location,year,category,rank,query
11363,Hungary,2015,Felkapott...ki?kik?,4,Ki szerelmes beléd titokban?
11364,Hungary,2015,Felkapott...ki?kik?,5,Ki nyerte az Eurovíziós dalfesztivált 2015?
11365,India,2015,Searches,1,ICC Cricket World Cup 2015
11366,India,2015,Searches,2,Bahubali
11367,India,2015,Searches,3,Bajrangi Bhaijaan
11368,India,2015,Searches,4,Prem Ratan Dhan Payo
11369,India,2015,Searches,5,Indian Premier League (IPL)
11370,India,2015,Movies,1,Bahubali
11371,India,2015,Movies,2,Bajrangi Bhaijaan
11372,India,2015,Movies,3,Prem Ratan Dhan Payo
11373,India,2015,Movies,4,ABCD 2
11374,India,2015,Movies,5,I
11375,Indonesia,2015,Penelusuran Terpopuler,1,Batu Akik
11376,Indonesia,2015,Penelusuran Terpopuler,2,GO-JEK
11377,Indonesia,2015,Penelusuran Terpopuler,3,Kue Cubit
11378,Indonesia,2015,Penelusuran Terpopuler,4,Angeline
11379,Indonesia,2015,Penelusuran Terpopuler,5,Olga Syahputra
11380,Indonesia,2015,Peristiwa Nasional,1,Pembekuan PSSI
11381,Indonesia,2015,Peristiwa Nasional,2,Gunung Raung
11382,Indonesia,2015,Peristiwa Nasional,3,Beras Plastik
11383,Indonesia,2015,Peristiwa Nasional,4,Air Asia Ditemukan
11384,Indonesia,2015,Peristiwa Nasional,5,Pesawat Hercules
11385,Indonesia,2015,Peristiwa Internasional,1,Tragedi Mina
11386,Indonesia,2015,Peristiwa Internasional,2,MotoGP 2015
11387,Indonesia,2015,Peristiwa Internasional,3,Rohingya
11388,Indonesia,2015,Peristiwa Internasional,4,Gempa Nepal
11389,Indonesia,2015,Peristiwa Internasional,5,Charlie Hebdo
11390,Indonesia,2015,Tokoh,1,Valentino Rossi
11391,Indonesia,2015,Tokoh,2,Bon Jovi
11392,Indonesia,2015,Tokoh,3,Paul Walker
11393,Indonesia,2015,Tokoh,4,Abraham Samad
11394,Indonesia,2015,Tokoh,5,Setya Novanto
11395,Indonesia,2015,Apa Itu...,1,Baper
11396,Indonesia,2015,Apa Itu...,2,Begal
11397,Indonesia,2015,Apa Itu...,3,How-Old.net
11398,Indonesia,2015,Apa Itu...,4,Quipper School
11399,Indonesia,2015,Apa Itu...,5,Meningitis
11400,Indonesia,2015,Bagaimana Cara...,1,Bentuk Perut Six Pack Tanpa ke Gym
11401,Indonesia,2015,Bagaimana Cara...,2,Registrasi PUPNS
11402,Indonesia,2015,Bagaimana Cara...,3,Mencari Batu Akik
11403,Indonesia,2015,Bagaimana Cara...,4,Shalat Gerhana
11404,Indonesia,2015,Bagaimana Cara...,5,Menghilangkan Kapur pada Batu Akik
11405,Indonesia,2015,Film Indonesia 2015,1,Filosofi Kopi
11406,Indonesia,2015,Film Indonesia 2015,2,Magic Hour
11407,Indonesia,2015,Film Indonesia 2015,3,Di Balik 98
11408,Indonesia,2015,Film Indonesia 2015,4,Janji Hati
11409,Indonesia,2015,Film Indonesia 2015,5,This is Cinta
11410,Indonesia,2015,Gadget,1,Samsung Galaxy A
11411,Indonesia,2015,Gadget,2,Samsung Galaxy J5
11412,Indonesia,2015,Gadget,3,Samsung Galaxy J1
11413,Indonesia,2015,Gadget,4,Asus Zenfone 2
11414,Indonesia,2015,Gadget,5,Samsung Galaxy V
11415,Indonesia,2015,Game,1,Point Blank Garena
11416,Indonesia,2015,Game,2,Agar.io
11417,Indonesia,2015,Game,3,Konoha Ninja
11418,Indonesia,2015,Game,4,Clash of Clans
11419,Indonesia,2015,Game,5,Pokémon GO
11420,Indonesia,2015,Meme,1,Meme Haji Lulung
11421,Indonesia,2015,Meme,2,Meme Banjir Jakarta
11422,Indonesia,2015,Meme,3,Meme Sudah Kuduga
11423,Indonesia,2015,Meme,4,Meme Mayweather
11424,Indonesia,2015,Meme,5,Meme Di Situ Kadang Saya Merasa Sedih
11425,Indonesia,2015,Mode & Kecantikan,1,Celana Jogger
11426,Indonesia,2015,Mode & Kecantikan,2,Lipstik Nude
11427,Indonesia,2015,Mode & Kecantikan,3,Gamis Jodha Akbar
11428,Indonesia,2015,Mode & Kecantikan,4,Warna Rambut Ombre
11429,Indonesia,2015,Mode & Kecantikan,5,Bucket Hat
11430,Indonesia,2015,Resep,1,Kue Cubit
11431,Indonesia,2015,Resep,2,Tongseng Kambing
11432,Indonesia,2015,Resep,3,Kue Cubit Green Tea
11433,Indonesia,2015,Resep,4,Sahur Simpel
11434,Indonesia,2015,Resep,5,Sate Kambing
11435,Indonesia,2015,Selebriti,1,Cita Citata
11436,Indonesia,2015,Selebriti,2,Isyana Sarasvati
11437,Indonesia,2015,Selebriti,3,Didi Petet
11438,Indonesia,2015,Selebriti,4,Natasha Wilona
11439,Indonesia,2015,Selebriti,5,Steven William
11440,Ireland,2015,How to...,1,How to use the new Snapchat
11441,Ireland,2015,How to...,2,How to make pancake mix
11442,Ireland,2015,How to...,3,How to eat pomelo
11443,Ireland,2015,How to...,4,How to draw a Minion
11444,Ireland,2015,How to...,5,How to bleed radiators
11445,Ireland,2015,Music Acts,1,Ed Sheeran
11446,Ireland,2015,Music Acts,2,Adele
11447,Ireland,2015,Music Acts,3,Eagles of Death Metal
11448,Ireland,2015,Music Acts,4,Lil' Chris
11449,Ireland,2015,Music Acts,5,Meghan Trainor
11450,Ireland,2015,News Moments,1,Rugby World Cup 2015
11451,Ireland,2015,News Moments,2,Karen Buckley
11452,Ireland,2015,News Moments,3,Lamar Odom
11453,Ireland,2015,News Moments,4,Paris
11454,Ireland,2015,News Moments,5,Eurovision 2015
11455,Ireland,2015,People,1,Karen Buckley
11456,Ireland,2015,People,2,Conor McGregor
11457,Ireland,2015,People,3,Lamar Odom
11458,Ireland,2015,People,4,Lady Colin Campbell
11459,Ireland,2015,People,5,Ed Sheeran
11460,Ireland,2015,People of Sport,1,Conor McGregor
11461,Ireland,2015,People of Sport,2,Jonah Lomu
11462,Ireland,2015,People of Sport,3,Ronda Rousey
11463,Ireland,2015,People of Sport,4,Tyson Fury
11464,Ireland,2015,People of Sport,5,Stephanie Roche
11465,Ireland,2015,Politicans,1,Charlie Haughey
11466,Ireland,2015,Politicans,2,Leo Varadkar
11467,Ireland,2015,Politicans,3,Donald Trump
11468,Ireland,2015,Politicans,4,Jeremy Corbyn
11469,Ireland,2015,Politicans,5,David Cameron
11470,Ireland,2015,Sports Events,1,Rugby World Cup 2015
11471,Ireland,2015,Sports Events,2,Cheltenham 2015
11472,Ireland,2015,Sports Events,3,Wimbledon 2015
11473,Ireland,2015,Sports Events,4,Cricket World Cup 2015
11474,Ireland,2015,Sports Events,5,Ploughing Championships 2015
11475,Ireland,2015,Top Ten,1,Rugby World Cup 2015
11476,Ireland,2015,Top Ten,2,Karen Buckley
11477,Ireland,2015,Top Ten,3,Conor McGregor
11478,Ireland,2015,Top Ten,4,Paris
11479,Ireland,2015,Top Ten,5,Lamar Odom
11480,Ireland,2015,TV Shows,1,Eurovision 2015
11481,Ireland,2015,TV Shows,2,Operation Transformation 2015
11482,Ireland,2015,TV Shows,3,Big Brother 2015
11483,Ireland,2015,TV Shows,4,Oscars 2015
11484,Ireland,2015,TV Shows,5,Celebrity Big Brother
11485,Ireland,2015,What is...,1,What is ISIS?
11486,Ireland,2015,What is...,2,What is Je Suis Charlie?
11487,Ireland,2015,What is...,3,What is lupus?
11488,Ireland,2015,What is...,4,What is processed meat?
11489,Ireland,2015,What is...,5,What is a frappé?
11490,Ireland,2015,When Is...,1,When is Easter 2015?
11491,Ireland,2015,When Is...,2,When is Pancake Tuesday 2015?
11492,Ireland,2015,When Is...,3,When is Halloween 2015?
11493,Ireland,2015,When Is...,4,When is the Late Late Toy Show 2015?
11494,Ireland,2015,When Is...,5,When is Thanksgiving 2015?
11495,Ireland,2015,Who Is...,1,Who is Lucy the Australopithecus?
11496,Ireland,2015,Who Is...,2,Who is Lady C?
11497,Ireland,2015,Who Is...,3,Who is 'A' in Pretty Little Liars?
11498,Ireland,2015,Who Is...,4,Who is Nick Grimshaw?
11499,Ireland,2015,Who Is...,5,Who is ISIS?
11500,Israel,2015,איך,1,איך קוראים לבת של נינט
11501,Israel,2015,איך,2,איך פותרים קוביה הונגרית
11502,Israel,2015,איך,3,איך מוציאים רישיון לנשק
11503,Israel,2015,איך,4,איך מוחקים פייסבוק
11504,Israel,2015,איך,5,איך נקרא מבצע עלייתם השנייה של יהודי אתיופיה
11505,Israel,2015,אירועי החדשות,1,אלנבי 40
11506,Israel,2015,אירועי החדשות,2,בחירות 2015
11507,Israel,2015,אירועי החדשות,3,בר רפאלי חתונה
11508,Israel,2015,אירועי החדשות,4,הרב עזרא שיינברג
11509,Israel,2015,אירועי החדשות,5,דאעש
11510,Israel,2015,אירועי ספורט,1,Wimbledon 2015
11511,Israel,2015,אירועי ספורט,2,Eurobasket 2015
11512,Israel,2015,אירועי ספורט,3,US Open 2015
11513,Israel,2015,אירועי ספורט,4,גמר ליגת האלופות
11514,Israel,2015,אירועי ספורט,5,Copa America 2015
11515,Israel,2015,טלויזיה - סדרות ותוכניות,1,זגורי אימפריה
11516,Israel,2015,טלויזיה - סדרות ותוכניות,2,פאודה
11517,Israel,2015,טלויזיה - סדרות ותוכניות,3,כפולים
11518,Israel,2015,טלויזיה - סדרות ותוכניות,4,המדרשה
11519,Israel,2015,טלויזיה - סדרות ותוכניות,5,שכונה
11520,Israel,2015,טלויזיה - ריאליטי,1,המירוץ למיליון
11521,Israel,2015,טלויזיה - ריאליטי,2,אקס פקטור
11522,Israel,2015,טלויזיה - ריאליטי,3,הישרדות
11523,Israel,2015,טלויזיה - ריאליטי,4,בית ספר למוסיקה
11524,Israel,2015,טלויזיה - ריאליטי,5,האח הגדול
11525,Israel,2015,מפלגות,1,המחנה הציוני
11526,Israel,2015,מפלגות,2,הבית היהודי
11527,Israel,2015,מפלגות,3,יש עתיד
11528,Israel,2015,מפלגות,4,הרשימה המשותפת
11529,Israel,2015,מפלגות,5,עלה ירוק
11530,Israel,2015,נפרדנו השנה,1,רמה מסינגר
11531,Israel,2015,נפרדנו השנה,2,אורי אורבך
11532,Israel,2015,נפרדנו השנה,3,מוטי קירשנבאום
11533,Israel,2015,נפרדנו השנה,4,עמוס שוב
11534,Israel,2015,נפרדנו השנה,5,יצחק נבון
11535,Israel,2015,סלבס,1,סתיו סטרשקו
11536,Israel,2015,סלבס,2,אמיר חצרוני
11537,Israel,2015,סלבס,3,נטלי עטיה
11538,Israel,2015,סלבס,4,ענת וקסמן
11539,Israel,2015,סלבס,5,סטלה עמר
11540,Israel,2015,סלולרי,1,iPhone 6s
11541,Israel,2015,סלולרי,2,Galaxy S6
11542,Israel,2015,סלולרי,3,OnePlus One
11543,Israel,2015,סלולרי,4,Huawei P8
11544,Israel,2015,סלולרי,5,Galaxy Note 5
11545,Israel,2015,סרטים,1,מהיר ועצבני 7
11546,Israel,2015,סרטים,2,50 גוונים של אפור
11547,Israel,2015,סרטים,3,הקול בראש
11548,Israel,2015,סרטים,4,צלף אמריקאי
11549,Israel,2015,סרטים,5,להציל את מארק וואטני
11550,Israel,2015,פוליטיקאים,1,ינון מגל
11551,Israel,2015,פוליטיקאים,2,אורן חזן
11552,Israel,2015,פוליטיקאים,3,איילת שקד
11553,Israel,2015,פוליטיקאים,4,משה כחלון
11554,Israel,2015,פוליטיקאים,5,סתיו שפיר
11555,Israel,2015,שירים,1,דרך השלום
11556,Israel,2015,שירים,2,גולדן בוי
11557,Israel,2015,שירים,3,מתוק כשמרלי
11558,Israel,2015,שירים,4,טרמינל 3
11559,Israel,2015,שירים,5,מלכת השושנים
11560,Italy,2015,Parole,1,Pino Daniele
11561,Italy,2015,Parole,2,Grande Fratello
11562,Italy,2015,Parole,3,Isola dei Famosi
11563,Italy,2015,Parole,4,Parigi
11564,Italy,2015,Parole,5,Sanremo 2015
11565,Italy,2015,Personaggi,1,Pino Daniele
11566,Italy,2015,Personaggi,2,Valentino Rossi
11567,Italy,2015,Personaggi,3,Sergio Mattarella
11568,Italy,2015,Personaggi,4,Laura Antonelli
11569,Italy,2015,Personaggi,5,Maria Grazia Capulli
11570,Italy,2015,Parole emergenti associate a 2015,1,Miss Italia 2015
11571,Italy,2015,Parole emergenti associate a 2015,2,Amici 2015
11572,Italy,2015,Parole emergenti associate a 2015,3,Oscar 2015
11573,Italy,2015,Parole emergenti associate a 2015,4,Isola dei Famosi 2015
11574,Italy,2015,Parole emergenti associate a 2015,5,Lotteria Italia 2015
11575,Italy,2015,Mete di vacanza,1,Follonica
11576,Italy,2015,Mete di vacanza,2,Capo Verde
11577,Italy,2015,Mete di vacanza,3,Palinuro
11578,Italy,2015,Mete di vacanza,4,Creta
11579,Italy,2015,Mete di vacanza,5,Bordighera
11580,Italy,2015,Biglietti,1,Expo
11581,Italy,2015,Biglietti,2,Lotteria Italia 2015
11582,Italy,2015,Biglietti,3,Finale Champions League
11583,Italy,2015,Biglietti,4,Juventus - Real Madrid
11584,Italy,2015,Biglietti,5,Inter - Milan
11585,Italy,2015,Come fare,1,le olive in salamoia
11586,Italy,2015,Come fare,2,fattura elettronica
11587,Italy,2015,Come fare,3,il gorgonzola in casa
11588,Italy,2015,Come fare,4,chiamate con whatsapp
11589,Italy,2015,Come fare,5,il pesto alla genovese in casa
11590,Italy,2015,Cosa significa,1,Gender
11591,Italy,2015,Cosa significa,2,Transgender
11592,Italy,2015,Cosa significa,3,Isis
11593,Italy,2015,Cosa significa,4,Je suis Charlie
11594,Italy,2015,Cosa significa,5,Codice tributo 3918
11595,Italy,2015,Perché,1,Io leggo perché
11596,Italy,2015,Perché,2,No expo
11597,Italy,2015,Perché,3,21 colpi di cannone
11598,Italy,2015,Perché,4,Si chiama patto del Nazareno
11599,Italy,2015,Perché,5,Perché hai due papà
11600,Italy,2015,Ricette,1,Marmellata di fichi
11601,Italy,2015,Ricette,2,Sex on the beach
11602,Italy,2015,Ricette,3,Marmellata di ciliegie
11603,Italy,2015,Ricette,4,Sospiri
11604,Italy,2015,Ricette,5,Angel food cake
11605,Japan,2015,急上昇,1,イスラム国
11606,Japan,2015,急上昇,2,台風
11607,Japan,2015,急上昇,3,ラグビー
11608,Japan,2015,急上昇,4,マイナンバー
11609,Japan,2015,急上昇,5,後藤健二
11610,Japan,2015,ニュース,1,イスラム国
11611,Japan,2015,ニュース,2,台風
11612,Japan,2015,ニュース,3,ラグビー
11613,Japan,2015,ニュース,4,マイナンバー
11614,Japan,2015,ニュース,5,windows10
11615,Japan,2015,話題の人（総合）,1,後藤健二
11616,Japan,2015,話題の人（総合）,2,川島なお美
11617,Japan,2015,話題の人（総合）,3,北斗晶
11618,Japan,2015,話題の人（総合）,4,広瀬すず
11619,Japan,2015,話題の人（総合）,5,堀北真希
11620,Japan,2015,話題の人（男性）,1,後藤健二
11621,Japan,2015,話題の人（男性）,2,湯川遥菜
11622,Japan,2015,話題の人（男性）,3,今井雅之
11623,Japan,2015,話題の人（男性）,4,佐野研二郎
11624,Japan,2015,話題の人（男性）,5,窪田正孝
11625,Japan,2015,話題の人（女性）,1,川島なお美
11626,Japan,2015,話題の人（女性）,2,北斗晶
11627,Japan,2015,話題の人（女性）,3,広瀬すず
11628,Japan,2015,話題の人（女性）,4,堀北真希
11629,Japan,2015,話題の人（女性）,5,吹石一恵
11630,Japan,2015,故人,1,後藤健二
11631,Japan,2015,故人,2,川島なお美
11632,Japan,2015,故人,3,湯川遥菜
11633,Japan,2015,故人,4,今井雅之
11634,Japan,2015,故人,5,萩原流行
11635,Japan,2015,とは,1,国勢調査 とは
11636,Japan,2015,とは,2,ドローン とは
11637,Japan,2015,とは,3,マイナンバー とは
11638,Japan,2015,とは,4,安保法案 とは
11639,Japan,2015,とは,5,イスラム国 とは
11640,Japan,2015,Japan,1,japan rugby
11641,Japan,2015,Japan,2,japan expo 2015
11642,Japan,2015,Japan,3,isis japan
11643,Japan,2015,Japan,4,south africa vs japan
11644,Japan,2015,Japan,5,japan flood
11645,Japan,2015,Manga,1,one piece
11646,Japan,2015,Manga,2,naruto
11647,Japan,2015,Manga,3,attack on titan
11648,Japan,2015,Manga,4,bleach
11649,Japan,2015,Manga,5,dragon ball super
11650,Japan,2015,Sushi,1,bacon sushi
11651,Japan,2015,Sushi,2,breakfast sushi
11652,Japan,2015,Sushi,3,east side sushi
11653,Japan,2015,Sushi,4,fruit sushi
11654,Japan,2015,Sushi,5,sushi fest
11655,Kazakhstan,2015,Запрос года,1,Курс доллара к тенге
11656,Kazakhstan,2015,Запрос года,2,50 оттенков серого
11657,Kazakhstan,2015,Запрос года,3,Форсаж 7
11658,Kazakhstan,2015,Запрос года,4,Батырхан Шукенов
11659,Kazakhstan,2015,Запрос года,5,Курс рубля к тенге
11660,Kazakhstan,2015,Персона года,1,Батырхан Шукенов
11661,Kazakhstan,2015,Персона года,2,Алиби Жумагулов
11662,Kazakhstan,2015,Персона года,3,Жанна Фриске
11663,Kazakhstan,2015,Персона года,4,Айнур Исина
11664,Kazakhstan,2015,Персона года,5,Рахат Алиев
11665,Kazakhstan,2015,Покупка года,1,Авто
11666,Kazakhstan,2015,Покупка года,2,Билет ктж
11667,Kazakhstan,2015,Покупка года,3,Авиабилеты
11668,Kazakhstan,2015,Покупка года,4,Бустер
11669,Kazakhstan,2015,Покупка года,5,Однокомнатная квартира в Астане
11670,Kazakhstan,2015,Сериал года,1,Игра престолов 5 сезон
11671,Kazakhstan,2015,Сериал года,2,Кухня 5 сезон
11672,Kazakhstan,2015,Сериал года,3,Реальные пацаны 8 сезон
11673,Kazakhstan,2015,Сериал года,4,Молодежка 2 сезон
11674,Kazakhstan,2015,Сериал года,5,Махаббатым Журегимде 2
11675,Kazakhstan,2015,Фильм года,1,50 оттенков серого
11676,Kazakhstan,2015,Фильм года,2,Форсаж 7
11677,Kazakhstan,2015,Фильм года,3,Рэкетир 2
11678,Kazakhstan,2015,Фильм года,4,Келинка Сабина
11679,Kazakhstan,2015,Фильм года,5,Седьмой сын
11680,Kenya,2015,Trending 'How to' Food and Nutrition searches,1,How to make simple cake
11681,Kenya,2015,Trending 'How to' Food and Nutrition searches,2,How to cook fish fillet
11682,Kenya,2015,Trending 'How to' Food and Nutrition searches,3,How to make meat pie
11683,Kenya,2015,Trending 'How to' Food and Nutrition searches,4,How to make pudding
11684,Kenya,2015,Trending 'How to' Food and Nutrition searches,5,How to make bhajia
11685,Kenya,2015,Trending 'How to' Love and Relationships searches,1,How to date a girl
11686,Kenya,2015,Trending 'How to' Love and Relationships searches,2,How to use a condom
11687,Kenya,2015,Trending 'How to' Love and Relationships searches,3,How to get a girlfriend
11688,Kenya,2015,Trending 'How to' Love and Relationships searches,4,How to increase fertility
11689,Kenya,2015,Trending 'How to' Love and Relationships searches,5,How to start a conversation with a girl
11690,Kenya,2015,Trending 'How to' Reproductive health searches,1,How to use a condom
11691,Kenya,2015,Trending 'How to' Reproductive health searches,2,How to increase fertility
11692,Kenya,2015,Trending 'How to' Reproductive health searches,3,How to conceive a baby boy
11693,Kenya,2015,Trending 'How to' Reproductive health searches,4,How to take care of pregnancy
11694,Kenya,2015,Trending 'How to' Reproductive health searches,5,How to conceive a baby girl
11695,Kenya,2015,Trending 'What is' Diseases,1,What is Ebola
11696,Kenya,2015,Trending 'What is' Diseases,2,What is HIV/AIDs
11697,Kenya,2015,Trending 'What is' Diseases,3,What is pneumonia
11698,Kenya,2015,Trending 'What is' Diseases,4,What is cramps
11699,Kenya,2015,Trending 'What is' Diseases,5,What is clamydia infection
11700,Kenya,2015,Trending Global Personalities,1,Barack Obama
11701,Kenya,2015,Trending Global Personalities,2,Pedro Rodriguez
11702,Kenya,2015,Trending Global Personalities,3,Pope Francis
11703,Kenya,2015,Trending Global Personalities,4,Lamar Odom
11704,Kenya,2015,Trending Global Personalities,5,Floyd Mayweather
11705,Kenya,2015,Trending Kenyan personalities,1,Fidel Odinga
11706,Kenya,2015,Trending Kenyan personalities,2,Gloria Muliro
11707,Kenya,2015,Trending Kenyan personalities,3,Paul Kobia
11708,Kenya,2015,Trending Kenyan personalities,4,George Muchai
11709,Kenya,2015,Trending Kenyan personalities,5,Nana Gichuru
11710,Kenya,2015,Trending Movies,1,Fifty Shades of Grey
